0.000001,0.000212,0.798117,-0.006177,-0.000101,-0.019946,0.999782,-0.002058,0.005254,0.151467,0.159650,-0.099270,0.029177,0.045085,-0.050265,-0.272534,0.161700,-0.163572,0.017473,0.009573,-0.008046,-0.017032,0.052812,1.590117,-0.182590,1.301440,0.237768,0.185637,0.005531,0.035775,-1.495701,-0.008256,1.390885,-0.005273,0.052046,-0.157934
-0.000059,0.000254,0.798223,-0.003466,-0.003727,-0.020227,0.999782,0.015240,-0.001228,0.158405,0.136412,-0.089863,0.030797,0.064219,-0.056234,-0.281863,0.140700,-0.156150,0.020327,0.010490,-0.013636,-0.010627,0.011338,1.568335,-0.174895,1.200090,0.302652,0.303283,-0.024443,0.076239,-1.472350,-0.045701,1.311604,-0.007779,0.116504,-0.184607
-0.000081,0.000320,0.798239,-0.001493,-0.006490,-0.020435,0.999769,0.022970,-0.005813,0.160261,0.131797,-0.087084,0.031238,0.072332,-0.060637,-0.282364,0.136278,-0.153951,0.021051,0.010919,-0.017920,-0.004506,-0.008571,1.550738,-0.150799,1.145427,0.356368,0.367012,-0.048148,0.112027,-1.462098,-0.091179,1.254364,-0.020216,0.161338,-0.190951
-0.000094,0.000393,0.798209,-0.000060,-0.008575,-0.020581,0.999751,0.027232,-0.009067,0.160919,0.131616,-0.086601,0.031084,0.077082,-0.063947,-0.281978,0.135380,-0.153478,0.021420,0.011263,-0.021123,0.000295,-0.013415,1.536727,-0.117308,1.115860,0.402431,0.398770,-0.065818,0.143401,-1.453818,-0.141750,1.211065,-0.041663,0.192397,-0.190217
-0.000059,0.000465,0.798170,0.000975,-0.010109,-0.020626,0.999736,0.030194,-0.011413,0.161309,0.132149,-0.086739,0.031171,0.080419,-0.066353,-0.281602,0.135051,-0.153351,0.021720,0.011547,-0.023518,0.003886,-0.009486,1.524767,-0.078424,1.098027,0.443614,0.414120,-0.079154,0.171119,-1.444208,-0.195176,1.176094,-0.070485,0.215535,-0.187110
0.000021,0.000536,0.798136,0.001712,-0.011241,-0.020633,0.999722,0.032428,-0.013101,0.161603,0.132718,-0.087042,0.031392,0.083045,-0.068103,-0.281505,0.134710,-0.153294,0.021756,0.011787,-0.025333,0.006533,-0.000499,1.513781,-0.036610,1.085239,0.482017,0.421360,-0.089959,0.195539,-1.432549,-0.250259,1.145902,-0.104797,0.233898,-0.181705
0.000100,0.000607,0.798112,0.002233,-0.012097,-0.020597,0.999712,0.034059,-0.014313,0.161776,0.133274,-0.087344,0.031505,0.084919,-0.069303,-0.281166,0.134483,-0.153147,0.021968,0.011985,-0.026714,0.008508,0.011320,1.503227,0.006845,1.074368,0.518855,0.424920,-0.099675,0.216882,-1.418972,-0.305821,1.118358,-0.143179,0.249391,-0.173143
0.000192,0.000677,0.798094,0.002617,-0.012739,-0.020573,0.999704,0.035187,-0.015201,0.161901,0.133848,-0.087625,0.031444,0.086444,-0.070225,-0.281032,0.134225,-0.152982,0.021871,0.012183,-0.027767,0.009973,0.024711,1.492701,0.051060,1.063885,0.554872,0.426965,-0.108814,0.235533,-1.404035,-0.360573,1.092289,-0.184962,0.262786,-0.161834
0.000318,0.000748,0.798078,0.002900,-0.013203,-0.020531,0.999698,0.036199,-0.015848,0.162227,0.134279,-0.087996,0.031756,0.087677,-0.070964,-0.281056,0.134002,-0.152838,0.021595,0.012380,-0.028571,0.011055,0.038966,1.482047,0.095405,1.053044,0.590450,0.428190,-0.117556,0.251272,-1.388032,-0.414231,1.067147,-0.228918,0.274200,-0.149949
0.000448,0.000816,0.798062,0.003126,-0.013540,-0.020515,0.999693,0.036922,-0.016372,0.162489,0.134668,-0.088342,0.031982,0.088594,-0.071589,-0.281111,0.133981,-0.152816,0.021351,0.012555,-0.029190,0.011889,0.053508,1.470956,0.139666,1.041406,0.625383,0.428422,-0.126138,0.264063,-1.371125,-0.466262,1.042946,-0.273594,0.283495,-0.137947
0.000581,0.000880,0.798044,0.003341,-0.013778,-0.020506,0.999689,0.037449,-0.016906,0.162601,0.134990,-0.088644,0.032088,0.089148,-0.072215,-0.281172,0.134295,-0.152996,0.021304,0.012706,-0.029656,0.012547,0.068209,1.459476,0.183482,1.029393,0.659857,0.427750,-0.134467,0.274005,-1.353903,-0.515519,1.019985,-0.318012,0.290681,-0.125561
0.000716,0.000945,0.798021,0.003536,-0.013971,-0.020497,0.999686,0.037941,-0.017460,0.162660,0.135178,-0.088956,0.032325,0.089502,-0.072855,-0.281240,0.134793,-0.153333,0.021488,0.012827,-0.030012,0.013043,0.082711,1.447699,0.226422,1.017315,0.694011,0.426382,-0.142571,0.281272,-1.336948,-0.561159,0.998676,-0.361373,0.296062,-0.112905
0.000852,0.001008,0.797996,0.003706,-0.014142,-0.020460,0.999684,0.038390,-0.017986,0.162692,0.135314,-0.089242,0.032531,0.089800,-0.073471,-0.281269,0.135338,-0.153724,0.021963,0.012916,-0.030292,0.013410,0.096519,1.435788,0.268072,1.005165,0.727750,0.424441,-0.150577,0.286316,-1.320675,-0.602707,0.979334,-0.403094,0.299757,-0.100165
0.000998,0.001057,0.797972,0.003829,-0.014334,-0.020385,0.999682,0.038949,-0.018390,0.162658,0.135483,-0.089579,0.032759,0.090195,-0.073948,-0.281310,0.135796,-0.154114,0.022626,0.012988,-0.030524,0.013660,0.109178,1.423986,0.308192,0.993017,0.760758,0.422108,-0.158540,0.289473,-1.305383,-0.640209,0.962133,-0.442598,0.301697,-0.087448
0.001138,0.001090,0.797946,0.003888,-0.014590,-0.020279,0.999680,0.039584,-0.018613,0.162513,0.135788,-0.089998,0.033007,0.090829,-0.074211,-0.281351,0.136087,-0.154513,0.023293,0.013048,-0.030727,0.013821,0.120568,1.412386,0.346295,0.981092,0.793070,0.419895,-0.166578,0.291033,-1.291338,-0.673905,0.947144,-0.479511,0.302267,-0.075365
0.001266,0.001110,0.797920,0.003948,-0.014801,-0.020170,0.999679,0.039966,-0.018777,0.162347,0.136208,-0.090380,0.033070,0.091405,-0.074461,-0.281485,0.136400,-0.154974,0.023794,0.013103,-0.030879,0.013968,0.130079,1.401016,0.382716,0.969418,0.823918,0.417675,-0.174829,0.291094,-1.278419,-0.704355,0.934240,-0.513190,0.301904,-0.064804
