0.000678,-0.000106,0.790965,0.005652,0.032791,0.015871,0.999320,-0.090323,-0.015388,-0.086241,0.217709,-0.192441,-0.011553,-0.094476,-0.039434,-0.011930,0.258988,-0.236026,0.030906,0.000699,-0.005655,-0.014370,0.135275,1.671094,-0.155905,1.490035,0.156389,0.222038,0.084804,0.071693,-1.672705,0.003448,1.497765,0.001836,0.164206,-0.025408
0.000833,-0.000193,0.790812,0.008327,0.035811,0.019340,0.999137,-0.091457,-0.022781,-0.094409,0.208785,-0.191428,-0.011082,-0.097367,-0.047971,-0.018035,0.255822,-0.240628,0.033442,-0.005922,-0.010758,-0.020563,0.134856,1.670828,-0.159911,1.420801,0.160724,0.295918,0.075885,0.110246,-1.679426,-0.013811,1.447492,0.021522,0.211076,-0.021400
0.000739,-0.000306,0.790764,0.010331,0.037742,0.022055,0.998991,-0.094774,-0.028343,-0.098947,0.207425,-0.190580,-0.010594,-0.100798,-0.053838,-0.022287,0.255743,-0.241323,0.034359,-0.011125,-0.014629,-0.024842,0.138229,1.671354,-0.157544,1.379902,0.161195,0.337354,0.070651,0.147295,-1.680984,-0.032986,1.416772,0.038502,0.238641,-0.020970
0.000611,-0.000419,0.790740,0.012000,0.039205,0.024120,0.998868,-0.097812,-0.032910,-0.102273,0.207277,-0.189984,-0.010232,-0.103491,-0.058489,-0.025683,0.255569,-0.241799,0.034499,-0.015008,-0.017430,-0.027910,0.145097,1.671533,-0.152630,1.356583,0.160491,0.359962,0.067204,0.181959,-1.681438,-0.053820,1.396395,0.053078,0.254931,-0.023429
0.000477,-0.000506,0.790741,0.013133,0.040227,0.025710,0.998773,-0.100190,-0.036134,-0.104827,0.207614,-0.189378,-0.009566,-0.105197,-0.061669,-0.028123,0.254938,-0.241839,0.034758,-0.017915,-0.019497,-0.030190,0.153834,1.672122,-0.146472,1.342528,0.159518,0.371700,0.064805,0.214515,-1.681416,-0.075020,1.381602,0.064921,0.264681,-0.026051
0.000330,-0.000565,0.790740,0.013953,0.040956,0.026787,0.998704,-0.101690,-0.038408,-0.106459,0.207331,-0.189221,-0.008998,-0.106754,-0.063971,-0.029991,0.254908,-0.241694,0.034749,-0.020088,-0.021010,-0.031888,0.162789,1.673211,-0.139198,1.334504,0.158265,0.379801,0.064852,0.245324,-1.680930,-0.095771,1.370247,0.073886,0.270911,-0.028257
0.000190,-0.000600,0.790738,0.014600,0.041448,0.027432,0.998657,-0.102676,-0.040064,-0.107389,0.207113,-0.189241,-0.009968,-0.107930,-0.065613,-0.030756,0.254930,-0.241553,0.034766,-0.021740,-0.022069,-0.033023,0.172822,1.673778,-0.132435,1.329689,0.157578,0.384151,0.063244,0.273105,-1.680404,-0.116825,1.360697,0.081128,0.275606,-0.029640
0.000028,-0.000622,0.790740,0.014998,0.041797,0.027855,0.998625,-0.103847,-0.041046,-0.107978,0.207704,-0.188991,-0.009930,-0.108795,-0.066712,-0.031411,0.254756,-0.241534,0.034443,-0.022925,-0.022903,-0.033861,0.182254,1.675079,-0.125015,1.326529,0.156725,0.387851,0.062692,0.299095,-1.679420,-0.137078,1.352284,0.085846,0.279142,-0.030007
-0.000120,-0.000614,0.790741,0.015349,0.042234,0.028256,0.998590,-0.104649,-0.042046,-0.108805,0.207170,-0.189014,-0.009961,-0.109865,-0.067770,-0.032124,0.254776,-0.241306,0.034676,-0.023739,-0.023416,-0.034337,0.190228,1.675584,-0.116378,1.323894,0.154903,0.387275,0.062495,0.322576,-1.678822,-0.157885,1.345209,0.089265,0.281837,-0.030897
-0.000282,-0.000577,0.790766,0.015700,0.042483,0.028509,0.998567,-0.105283,-0.043002,-0.108948,0.206973,-0.188062,-0.009525,-0.110748,-0.068687,-0.032128,0.255019,-0.241132,0.034833,-0.024374,-0.023723,-0.034623,0.198674,1.675716,-0.108974,1.322010,0.154483,0.388728,0.062779,0.344435,-1.678180,-0.178142,1.338683,0.090579,0.284405,-0.032754
