-2.066489681601524353e-02,2.562307380139827728e-02,7.861464023590087891e-01,9.995342493057250977e-01,1.120959932450205088e-04,3.051063977181911469e-02,-6.132682901807129383e-04,-4.235575720667839050e-02,4.444462433457374573e-02,4.357484877109527588e-01,1.334612071514129639e-01,-1.299544125795364380e-01,1.356252003461122513e-02,-7.091697305440902710e-02,-6.039082631468772888e-02,-5.638055037707090378e-03,1.058289930224418640e-01,-8.189785480499267578e-02,9.668602794408798218e-02,2.643755637109279633e-02,-8.012030273675918579e-03,1.043190881609916687e-01,-3.331511467695236206e-02,2.986288964748382568e-01,-7.075165510177612305e-01,1.044899463653564453e+00,6.338685750961303711e-02,7.917208969593048096e-02,1.915013641119003296e-01,-8.620446175336837769e-02,-3.080589473247528076e-01,7.313305735588073730e-01,1.042351722717285156e+00,6.327915191650390625e-02,1.118577346205711365e-01,-2.036786079406738281e-02
-2.063004858791828156e-02,2.552636340260505676e-02,7.860433459281921387e-01,9.995234012603759766e-01,1.644013391342014074e-04,3.083865903317928314e-02,-1.355720567516982555e-03,-4.180101677775382996e-02,4.354492574930191040e-02,4.363799989223480225e-01,1.324716955423355103e-01,-1.314495354890823364e-01,1.408356707543134689e-02,-7.283782213926315308e-02,-5.994400382041931152e-02,-3.906609024852514267e-03,1.090427041053771973e-01,-8.389560878276824951e-02,9.790447354316711426e-02,2.583810873329639435e-02,-8.612725883722305298e-03,1.042812094092369080e-01,-3.629081696271896362e-02,2.955072820186614990e-01,-7.097183465957641602e-01,1.050992250442504883e+00,6.105757504701614380e-02,8.135216683149337769e-02,2.035783380270004272e-01,-9.312692284584045410e-02,-3.037328124046325684e-01,7.297465205192565918e-01,1.047496914863586426e+00,6.898188591003417969e-02,1.132785677909851074e-01,-2.309353463351726532e-02
-2.065831236541271210e-02,2.535966783761978149e-02,7.859978079795837402e-01,9.995104074478149414e-01,2.059742982964962721e-04,3.123203478753566742e-02,-1.844062819145619869e-03,-4.118673875927925110e-02,4.288253933191299438e-02,4.364058375358581543e-01,1.300809532403945923e-01,-1.315702050924301147e-01,1.429681479930877686e-02,-7.413926720619201660e-02,-6.017792224884033203e-02,-3.903126576915383339e-03,1.111217141151428223e-01,-8.534576743841171265e-02,9.867059439420700073e-02,2.513915486633777618e-02,-8.982790634036064148e-03,1.047523319721221924e-01,-3.592646494507789612e-02,2.945131957530975342e-01,-7.118996381759643555e-01,1.054185271263122559e+00,6.308117508888244629e-02,8.327412605285644531e-02,2.115402668714523315e-01,-9.691821783781051636e-02,-3.011208176612854004e-01,7.296915650367736816e-01,1.050016045570373535e+00,7.079665362834930420e-02,1.147572547197341919e-01,-2.393713966012001038e-02
-2.072691172361373901e-02,2.523927390575408936e-02,7.859873771667480469e-01,9.994986653327941895e-01,2.501677081454545259e-04,3.160370886325836182e-02,-1.890485291369259357e-03,-4.156338796019554138e-02,4.223201796412467957e-02,4.356951415538787842e-01,1.285084486007690430e-01,-1.312883347272872925e-01,1.443069055676460266e-02,-7.531395554542541504e-02,-6.069082766771316528e-02,-4.662679508328437805e-03,1.124943122267723083e-01,-8.614663034677505493e-02,9.938286244869232178e-02,2.418051846325397491e-02,-9.207844734191894531e-03,1.056884899735450745e-01,-3.577118739485740662e-02,2.938786149024963379e-01,-7.135452628135681152e-01,1.057026743888854980e+00,6.555949151515960693e-02,8.503639698028564453e-02,2.179794162511825562e-01,-9.934884309768676758e-02,-2.991697192192077637e-01,7.310106754302978516e-01,1.052449941635131836e+00,7.186483591794967651e-02,1.164052560925483704e-01,-2.555638924241065979e-02
-2.081421017646789551e-02,2.510735951364040375e-02,7.859621047973632812e-01,9.994850754737854004e-01,3.207635600119829178e-04,3.203997388482093811e-02,-1.703420886769890785e-03,-4.242944717407226562e-02,4.157992824912071228e-02,4.348465502262115479e-01,1.272371709346771240e-01,-1.306882649660110474e-01,1.451424788683652878e-02,-7.657154649496078491e-02,-6.121015548706054688e-02,-5.022060591727495193e-03,1.130968108773231506e-01,-8.656029403209686279e-02,9.962602704763412476e-02,2.318142913281917572e-02,-9.316395036876201630e-03,1.065074652433395386e-01,-3.571956604719161987e-02,2.932705283164978027e-01,-7.145653367042541504e-01,1.059059619903564453e+00,6.730004400014877319e-02,8.623834699392318726e-02,2.225275933742523193e-01,-1.001518517732620239e-01,-2.979481816291809082e-01,7.329836487770080566e-01,1.054271936416625977e+00,7.160732895135879517e-02,1.177868321537971497e-01,-2.762808650732040405e-02
-2.092445455491542816e-02,2.499798685312271118e-02,7.859219312667846680e-01,9.994699954986572266e-01,3.858109703287482262e-04,3.252189233899116516e-02,-1.388458884321153164e-03,-4.352912679314613342e-02,4.103716090321540833e-02,4.338075220584869385e-01,1.260800659656524658e-01,-1.298449635505676270e-01,1.434230711311101913e-02,-7.784852385520935059e-02,-6.167095154523849487e-02,-5.572303663939237595e-03,1.132436171174049377e-01,-8.677124232053756714e-02,9.920800477266311646e-02,2.275308594107627869e-02,-9.302582591772079468e-03,1.073891371488571167e-01,-3.558072447776794434e-02,2.925730049610137939e-01,-7.146791815757751465e-01,1.059776663780212402e+00,6.761372834444046021e-02,8.684767782688140869e-02,2.260309159755706787e-01,-1.000363677740097046e-01,-2.971635460853576660e-01,7.343538403511047363e-01,1.055747270584106445e+00,7.080870121717453003e-02,1.187762916088104248e-01,-2.964410372078418732e-02
-2.103278040885925293e-02,2.484885416924953461e-02,7.858961820602416992e-01,9.994532465934753418e-01,4.438317264430224895e-04,3.304649144411087036e-02,-9.283673716709017754e-04,-4.472162574529647827e-02,4.062670841813087463e-02,4.326243400573730469e-01,1.249634772539138794e-01,-1.287045329809188843e-01,1.424534153193235397e-02,-7.906392961740493774e-02,-6.209488213062286377e-02,-6.651406176388263702e-03,1.132768541574478149e-01,-8.678744733333587646e-02,9.854485094547271729e-02,2.257417514920234680e-02,-9.321767836809158325e-03,1.080878749489784241e-01,-3.525459021329879761e-02,2.922119796276092529e-01,-7.146034240722656250e-01,1.059485435485839844e+00,6.682422012090682983e-02,8.681006729602813721e-02,2.290958017110824585e-01,-9.962386637926101685e-02,-2.967831790447235107e-01,7.349144220352172852e-01,1.056509852409362793e+00,6.995379924774169922e-02,1.194006055593490601e-01,-3.125476837158203125e-02
-2.114291116595268250e-02,2.465752884745597839e-02,7.859236001968383789e-01,9.994361400604248047e-01,5.181957967579364777e-04,3.357123211026191711e-02,-3.296075446996837854e-04,-4.618225619196891785e-02,4.017097875475883484e-02,4.311503171920776367e-01,1.240204274654388428e-01,-1.273810416460037231e-01,1.438763272017240524e-02,-8.005356043577194214e-02,-6.252431869506835938e-02,-7.976755499839782715e-03,1.130805537104606628e-01,-8.667396754026412964e-02,9.797201305627822876e-02,2.209814451634883881e-02,-9.482177905738353729e-03,1.085241585969924927e-01,-3.482680022716522217e-02,2.922703325748443604e-01,-7.143799066543579102e-01,1.058916091918945312e+00,6.590290367603302002e-02,8.619175851345062256e-02,2.318088114261627197e-01,-9.922889620065689087e-02,-2.965986728668212891e-01,7.352467179298400879e-01,1.056490659713745117e+00,6.892938911914825439e-02,1.200322136282920837e-01,-3.216396272182464600e-02
-2.125858701765537262e-02,2.448214963078498840e-02,7.859625220298767090e-01,9.994184970855712891e-01,6.025060429237782955e-04,3.409118205308914185e-02,3.419028071220964193e-04,-4.784020408987998962e-02,3.968250378966331482e-02,4.296069443225860596e-01,1.233656853437423706e-01,-1.260115057229995728e-01,1.470665913075208664e-02,-8.117415755987167358e-02,-6.292612850666046143e-02,-9.113345295190811157e-03,1.128470003604888916e-01,-8.639988303184509277e-02,9.748643636703491211e-02,2.142203785479068756e-02,-9.746002033352851868e-03,1.087694317102432251e-01,-3.461192920804023743e-02,2.925056815147399902e-01,-7.144221067428588867e-01,1.058683156967163086e+00,6.492456048727035522e-02,8.537734299898147583e-02,2.340613454580307007e-01,-9.886784106492996216e-02,-2.966169416904449463e-01,7.355090975761413574e-01,1.055749297142028809e+00,6.825631856918334961e-02,1.207941770553588867e-01,-3.287793323397636414e-02
-2.139096334576606750e-02,2.432514354586601257e-02,7.859951257705688477e-01,9.994029998779296875e-01,6.797875976189970970e-04,3.453153371810913086e-02,8.911610348150134087e-04,-4.930918663740158081e-02,3.945656120777130127e-02,4.285899102687835693e-01,1.232471466064453125e-01,-1.250401139259338379e-01,1.499862130731344223e-02,-8.208686113357543945e-02,-6.327132135629653931e-02,-1.028284057974815369e-02,1.125785335898399353e-01,-8.608912676572799683e-02,9.711410105228424072e-02,2.105914242565631866e-02,-1.007983088493347168e-02,1.091005429625511169e-01,-3.516356647014617920e-02,2.927433550357818604e-01,-7.151141762733459473e-01,1.059534668922424316e+00,6.350240111351013184e-02,8.437085896730422974e-02,2.357131689786911011e-01,-9.827110171318054199e-02,-2.968920171260833740e-01,7.358679771423339844e-01,1.054208874702453613e+00,6.786450743675231934e-02,1.212309896945953369e-01,-3.348961845040321350e-02
